ActiveSubstance_ID,CoFormulant_ID,FK_ACTIVE_SUBSTANCE,FK_CO_FORMULANT,inGrammPerLitre,inGrammPerLitreRound,inPercent,InPercentRound,IUPAC_NAME,NK_Codetable_AdditionalText,NK_CodeTable_Substance,NK_Product,NK_Substance,PUBLIC_NAME_DE,RELEVANT_CO_FORMULANT
CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,70.0000,70.00,6.5913,6.59,(4-chloro-2-methylphenoxy)acetic acid; 2-metyl-4-chloro-phenoxyacetic acid; 4-chloro-o-tolyloxyacetic acid; (4-chloro-2-methylphenoxy) aceticacid,DDFBDE35-D00A-463C-A214-0D5365ABEED7,E3F7BA6E-7A42-4E07-83F3-8EE6C995E992,01D5F1BA-6E12-4177-A06E-8371C94B95D3,CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1671,021E3C74-C569-4185-A21D-6E0CE21848B5,1671,SOLVENT NAPHTHA,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1672,021E3C74-C569-4185-A21D-6E0CE21848B5,1672,DOCUSATNATRIUM,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1685,021E3C74-C569-4185-A21D-6E0CE21848B5,1685,LÖSUNGSMITTELNAPHTHA (ERDÖL), LEICHTE AROMATISCHE,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2074,021E3C74-C569-4185-A21D-6E0CE21848B5,2074,ALCOHOLS, C11-14-ISO-, C13-RICH, ETHOXYLATED (6 EO), METHYLATED,NULL
4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,8.0000,8.00,0.7921,0.79,sodium ({[5-iodo-2-(methoxycarbonyl)phenyl]sulfonyl}carbamoyl)(4-methoxy-6-methyl-1,3,5-triazin-2-yl)azanide; sodium salt of methyl 4-iodo-2-[[[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]benzoate,788E7621-38BC-4049-8398-0183EA039183,FF3881F7-EFD8-4D0F-B479-33707D8F8879,021E3C74-C569-4185-A21D-6E0CE21848B5,4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,NULL
303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,24.0000,24.00,2.3762,2.38,diethyl (RS)-1-(2,4-dichlororphenyl)-5-methyl-2-pyrazoline-3,5-dicarboxylate,70E7F49B-AD72-45D6-B63E-9AB8C67BBDF4,C2C6C314-19FD-4F13-8AB9-239F2FE8EBD7,021E3C74-C569-4185-A21D-6E0CE21848B5,303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,NULL
606A0BE4-539E-4C8C-9D7B-204CCE754E24,NULL,606A0BE4-539E-4C8C-9D7B-204CCE754E24,NULL,64.0000,64.00,6.3366,6.34,ethyl (R)-2[4-[(6-chloro-2-benzoxazolyl)oxy]-phenoxy]-propanoate;,56FCEF78-35DA-45AD-B033-A85FA8652C84,32AD9072-3F0B-4400-BAE6-7D8AF97E93D2,021E3C74-C569-4185-A21D-6E0CE21848B5,606A0BE4-539E-4C8C-9D7B-204CCE754E24,NULL,NULL
C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,29.8000,29.80,2.5042,2.50,3,6-dichloro-o-anisic acid,7806FB57-370B-4EC6-B60B-88AFD8FE13D9,738BFE0C-9D22-4FEB-B40B-56C57C372424,023DE78F-8641-4725-921D-F132BB9608A4,C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,NULL
CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,363.0000,363.00,30.5042,30.50,(4-chloro-2-methylphenoxy)acetic acid; 2-metyl-4-chloro-phenoxyacetic acid; 4-chloro-o-tolyloxyacetic acid; (4-chloro-2-methylphenoxy) aceticacid,CA812F84-C983-4866-8FE0-9522CB149108,E3F7BA6E-7A42-4E07-83F3-8EE6C995E992,023DE78F-8641-4725-921D-F132BB9608A4,CE92ABBE-7330-4B7E-8C26-EA6CE54B30C9,NULL,NULL
030457A5-5183-4549-AD4C-2617FA9A73CF,NULL,030457A5-5183-4549-AD4C-2617FA9A73CF,NULL,15.2700,15.27,1.5316,1.53,rapeseed oil,6C6ACA37-4AB5-48CC-806F-5AE3F4436BAD,333A57AE-D36B-4AEB-B2BA-91289FE012ED,023FC57A-408F-4E0C-805D-EB9C19BD374D,030457A5-5183-4549-AD4C-2617FA9A73CF,NULL,NULL
E8A8327E-1F5E-45DA-A518-6681354FE359,NULL,E8A8327E-1F5E-45DA-A518-6681354FE359,NULL,NULL,NULL,50.0000,50.00,2-dimethylamino-5,6-dimethylpyrimidin-4-yl dimethylcarbamate,8F125EC7-13DB-436E-A1E3-0BAE6B0080D1,A2DD5346-E9AE-4607-8586-435BA2FCA2E5,03B66B7E-B8B9-4D50-8621-B7B1C8C4CF1F,E8A8327E-1F5E-45DA-A518-6681354FE359,NULL,0
AD4CBEC8-EDD0-4579-BF3A-04256CD0B424,NULL,AD4CBEC8-EDD0-4579-BF3A-04256CD0B424,NULL,NULL,NULL,NULL,NULL,Entomopathogenes Virus / virus entomopathogène / virus entomopatogeno,51D2407A-6307-4246-8FDE-13C25B71D9BB,215D748A-135D-4642-8540-16694070A4D3,03DDED7F-9FDB-44AD-B21B-F88A3053F3BD,AD4CBEC8-EDD0-4579-BF3A-04256CD0B424,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1910,044B0EE2-4C90-4A6A-BD3F-05CEF11403DB,1910,1,2-BENZISOTHIAZOL-3(2H)-ONE; 1,2-BENZISOTHIAZOLIN-3-ONE,NULL
01F1833C-9842-44D9-8031-589C3DB369DD,NULL,01F1833C-9842-44D9-8031-589C3DB369DD,NULL,400.0000,400.00,38.0445,38.04,N-(1-ethylpropyl)-2,6-dinitro-3,4-xylidine,C92BED21-1D76-431F-9FD9-3EF431C61004,F0425D85-89CC-4D14-9588-FE6F8228CFA8,044B0EE2-4C90-4A6A-BD3F-05CEF11403DB,01F1833C-9842-44D9-8031-589C3DB369DD,NULL,NULL
9812A079-A75A-4BC2-BBDC-F129480C05A5,NULL,9812A079-A75A-4BC2-BBDC-F129480C05A5,NULL,NULL,NULL,NULL,NULL,Parasitische Hymenopteren / hyménoptères parasites / imenottero parassita,F3B7BFD8-4E71-4D9E-9853-DA922272D461,B6CB6484-BA00-405E-B0B1-567FAC3BE128,049ABC0F-5B2C-4100-BD0A-EAC48B9AC4AC,9812A079-A75A-4BC2-BBDC-F129480C05A5,NULL,NULL
93AE0111-CE9B-4A82-BC26-92BDDA14649A,NULL,93AE0111-CE9B-4A82-BC26-92BDDA14649A,NULL,NULL,NULL,NULL,NULL,Parasitische Schlupfwespen / hyménoptères parasites / imenotteri parassiti,E716A66B-CE8C-4278-B84D-AEB57B585776,0FD8F60C-4FAA-4D6E-93A2-A72B985C01AB,049F0E4F-A770-401E-B8D3-740EC1650ED3,93AE0111-CE9B-4A82-BC26-92BDDA14649A,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1671,04CE20D0-B6F1-46D9-979E-FE92552D47B4,1671,SOLVENT NAPHTHA,NULL
98B6E778-43BD-46CB-8D99-73AAE39B03C6,NULL,98B6E778-43BD-46CB-8D99-73AAE39B03C6,NULL,60.0000,60.00,5.5556,5.56,(2R)-heptan-2-yl 2-[(5-chloroquinolin-8-yl)oxy]acetate; (2S)-heptan-2-yl 2-[(5-chloroquinolin-8-yl)oxy]acetate,3453B6BF-A09E-4C07-905A-22A3FB382EF4,2C7789D4-5D02-44B6-B3A6-F1DF115313E4,04CE20D0-B6F1-46D9-979E-FE92552D47B4,98B6E778-43BD-46CB-8D99-73AAE39B03C6,NULL,0
2F14CC90-9545-460C-8DE5-12B985A66E74,NULL,2F14CC90-9545-460C-8DE5-12B985A66E74,NULL,240.0000,240.00,22.2222,22.22,prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxy]propionate; (R)-2-[4-[(5-chloro-3-fluoro-2-pyridinyl)oxy]phenoxy]-propanoic acid 2-propynyl ester,F9675DFA-1A34-4216-8412-D2667D0D9EEF,0AB13A00-20FE-4671-BA02-3B6F4783AFE1,04CE20D0-B6F1-46D9-979E-FE92552D47B4,2F14CC90-9545-460C-8DE5-12B985A66E74,NULL,0
60CA239C-62F7-4944-B6C4-E8004E42C9C5,NULL,60CA239C-62F7-4944-B6C4-E8004E42C9C5,NULL,NULL,NULL,8.0000,8.00,(9Z)-dodec-9-en-1-yl acetate,AA591E7A-CB7E-432A-B3A7-E57C8DC0FEBC,028AA985-0DBA-4B99-B1DF-F957643203D0,04F7A5B6-F281-478D-9E0D-238638EED274,60CA239C-62F7-4944-B6C4-E8004E42C9C5,(Z)-9-Dodecen-1-yl acetat,0
1889B2BF-8147-4F80-8792-8A43B06BA0DF,NULL,1889B2BF-8147-4F80-8792-8A43B06BA0DF,NULL,NULL,NULL,68.9000,68.90,(7E,9Z)-dodeca-7,9-dien-1-yl acetate,2EC66539-1C0C-4444-9288-ED047708C175,332FDA27-923A-41C7-9DE5-2154B959ED7E,04F7A5B6-F281-478D-9E0D-238638EED274,1889B2BF-8147-4F80-8792-8A43B06BA0DF,(E,Z)-7,9-Dodecadien-1-yl acetat,0
335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,250.0000,250.00,21.8341,21.83,cis,trans-3-chloro-4-[4-methyl-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-2-yl]phenyl 4-chlorophenyl ether,DF6549BC-959C-46AA-B5F5-9AB2716C0189,112F60C6-7C33-4123-9D70-000D29E9D90D,055905F3-5071-48DA-B676-A03A6E9DE188,335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,NULL
D7C11E5E-6112-403C-82DA-4981C62418D6,NULL,D7C11E5E-6112-403C-82DA-4981C62418D6,NULL,250.0000,250.00,21.8341,21.83,2-(4-Chloro-phenyl)-N-[(2-(3-methoxy-4-(prop-2-ynyloxy)phenyl)]ethyl]-2-prop2-ynyloxy)acetamid,EAB0F5F1-CCF1-47A9-A646-AFEED14037A9,3016B169-B572-40D0-8A71-4A39AE2CC4F7,055905F3-5071-48DA-B676-A03A6E9DE188,D7C11E5E-6112-403C-82DA-4981C62418D6,NULL,NULL
F63676EA-F87B-4D2B-B1D3-CFCEEB31429C,NULL,F63676EA-F87B-4D2B-B1D3-CFCEEB31429C,NULL,NULL,NULL,1.2500,1.25,Pyrethrins,5AC0127A-EB08-4580-9533-F91EF165EBE0,7639690D-56F7-455F-9CFB-33D3C620FE91,05E0149E-9537-40C4-B885-2FB572409323,F63676EA-F87B-4D2B-B1D3-CFCEEB31429C,NULL,NULL
2F82D50B-D758-469F-9D67-E17C6E3ABCF4,NULL,2F82D50B-D758-469F-9D67-E17C6E3ABCF4,NULL,400.0000,400.00,35.0877,35.08,3,5-dichloro-N-(1,1-dimethylpropynyl)benzamide,2464A7D5-B1E8-4BB9-B76D-2990FB6BA9F0,93DF970D-7967-4CAD-B8AB-EA188D111B64,05EDBA73-7501-4445-994D-ADF3A9941887,2F82D50B-D758-469F-9D67-E17C6E3ABCF4,Propyzamide,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1689,0607FC9C-6E81-4722-BF6B-07ADDD4EBB3E,1689,1,2-BENZISOTHIAZOL-3(2H)-ON,NULL
335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,133.0000,133.00,12.0362,12.03,cis,trans-3-chloro-4-[4-methyl-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-2-yl]phenyl 4-chlorophenyl ether,93578A51-CC5A-4ED8-A08C-130A4DA14157,112F60C6-7C33-4123-9D70-000D29E9D90D,0607FC9C-6E81-4722-BF6B-07ADDD4EBB3E,335DB7DA-F918-423D-8992-8CBC6DF19BD5,NULL,0
33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,200.0000,200.00,18.0995,18.10,methyl (E)-2-{2[6-(2-cyanophenoxy)pyrimidin-4-yloxy]phenyl}-3-methoxyacrylate,73F828B6-5A50-41CB-A051-23C50D5920AD,24E6793B-C9CE-4FD7-98F6-F2BD49090672,0607FC9C-6E81-4722-BF6B-07ADDD4EBB3E,33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1904,06174428-FB44-4852-A484-F78D4D38F7F8,1904,TRIISOBUTYLPHOSPHAT,NULL
C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,230.0000,230.00,21.1009,21.10,3,6-dichloro-o-anisic acid,A78908F0-A8CC-4D7A-B365-04FA16D30C20,738BFE0C-9D22-4FEB-B40B-56C57C372424,06174428-FB44-4852-A484-F78D4D38F7F8,C0EB3B4F-E5E1-4EA7-8BA6-D0512400E275,NULL,NULL
778D7EF0-3A8A-4830-816F-D7C6765CE867,NULL,778D7EF0-3A8A-4830-816F-D7C6765CE867,NULL,NULL,NULL,NULL,NULL,Räuberische Netzflügler/névroptères prédateurs/Neurotteri predatori,6732414F-7409-416C-A978-E122244D3EB7,25138AA9-C383-483C-A88A-2FBA73DB8337,0692F1DF-E949-44BC-B863-68A04D01BDC8,778D7EF0-3A8A-4830-816F-D7C6765CE867,NULL,NULL
B218E729-0B52-409C-899A-F916F7EDBF67,NULL,B218E729-0B52-409C-899A-F916F7EDBF67,NULL,NULL,NULL,NULL,NULL,Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti,213AEDAA-A202-4A0E-B0DE-E6C057EF517E,18364CCD-41B0-4602-A15F-EBF1B918509E,0693D7E1-12DB-4A12-80B9-33DA2EE3B85E,B218E729-0B52-409C-899A-F916F7EDBF67,NULL,NULL
49269A1D-6E2D-4DBE-9658-7363F84BB9E9,NULL,49269A1D-6E2D-4DBE-9658-7363F84BB9E9,NULL,NULL,NULL,NULL,NULL,Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti,4976DF6B-573D-417D-BC6C-1B4C128C82A1,3CAC85F2-DDF6-4FB0-AA99-2BC20C1E88FD,0693D7E1-12DB-4A12-80B9-33DA2EE3B85E,49269A1D-6E2D-4DBE-9658-7363F84BB9E9,NULL,NULL
33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,250.0000,250.00,22.9000,22.90,methyl (E)-2-{2[6-(2-cyanophenoxy)pyrimidin-4-yloxy]phenyl}-3-methoxyacrylate,08D91F0A-8DFA-43D4-803A-268B3D89F077,24E6793B-C9CE-4FD7-98F6-F2BD49090672,06A9CC3E-F0FE-4C53-A704-0A8145553C04,33D7604B-EF2F-4F46-863F-E863D9D3EE73,NULL,NULL
1605D45A-5B58-42EB-925B-AB4037D54AC7,NULL,1605D45A-5B58-42EB-925B-AB4037D54AC7,NULL,NULL,NULL,74.6000,74.60,ethoxy-hydroxy-oxophosphanium; Ethyl phosphite; Ethyl hydrogen phosphonate; Monoethyl phosphonate [Kommentar PCH] als Anion,93FF63EA-0060-4173-BAE0-CE6E45C7A5E8,37DDAF9E-CBB5-4CFD-8929-C46F9E2C1130,06B826F7-EC46-4298-9286-78B4B057AD52,1605D45A-5B58-42EB-925B-AB4037D54AC7,NULL,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1771,06EC806F-DFBD-4A17-BB56-22B8F3D67849,1771,5-CHLORO-2-METHYL-3(2H)-ISOTHIAZOLONE MIXT. WITH 2-METHYL-3(2H)-ISOTHIAZOLONE,NULL
0891CD30-C673-46EA-9130-8E00B742FBD5,NULL,0891CD30-C673-46EA-9130-8E00B742FBD5,NULL,200.0000,200.00,16.1290,16.13,2’,4’-difluoro-2-(a,a,a-trifluoro-m-tolyloxy)nicotinanilide,53C09B73-CE95-4FA7-A997-9B3F61BE6C2B,90EEFA87-4052-4FB2-A869-592281D89461,06EC806F-DFBD-4A17-BB56-22B8F3D67849,0891CD30-C673-46EA-9130-8E00B742FBD5,NULL,NULL
41AB0730-CDBA-44C4-BF4E-66F10D329450,NULL,41AB0730-CDBA-44C4-BF4E-66F10D329450,NULL,400.0000,400.00,32.2581,32.26,N-(4-fluoro-phenyl)-N-isopropyl-2-(5-trifluoro-methyl-[1,3,4]thiadiazol-2-yloxy)-acetamide,13E2435C-0451-44F7-B5E2-3D60A33E4151,235C3063-2BA5-45F8-BDDA-04C8CB06DD6B,06EC806F-DFBD-4A17-BB56-22B8F3D67849,41AB0730-CDBA-44C4-BF4E-66F10D329450,NULL,NULL
B218E729-0B52-409C-899A-F916F7EDBF67,NULL,B218E729-0B52-409C-899A-F916F7EDBF67,NULL,NULL,NULL,NULL,NULL,Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti,88769037-82DF-4821-85C9-E3C31E97B8D5,18364CCD-41B0-4602-A15F-EBF1B918509E,07065F56-8A04-4E75-9F8F-827F56153D6E,B218E729-0B52-409C-899A-F916F7EDBF67,NULL,NULL
78BC983E-D1FC-43ED-9B9C-7990876F40B2,NULL,78BC983E-D1FC-43ED-9B9C-7990876F40B2,NULL,NULL,NULL,2.8500,2.85,1-(2-cyano-2-methoxyiminoacetyl)-3-ethylurea,3C802783-9960-458A-B7AA-BADD58B251DD,9D9A5C3D-1941-4FC3-9111-1FE4CD86E28B,070E4A43-E7D8-4469-A3E8-C26BF0DE46B9,78BC983E-D1FC-43ED-9B9C-7990876F40B2,NULL,NULL
2CAD6424-BA7F-404D-8BC1-788D842DEEEB,NULL,2CAD6424-BA7F-404D-8BC1-788D842DEEEB,NULL,NULL,NULL,16.0000,16.00,copper,442624C5-4BB2-4ADE-888F-169E0C258542,31403F9A-BB7F-4A16-BC4C-C9083ABDD1AB,070E4A43-E7D8-4469-A3E8-C26BF0DE46B9,2CAD6424-BA7F-404D-8BC1-788D842DEEEB,NULL,NULL
CD8740EB-2CB0-4D63-94DF-F37BDB4A1494,NULL,CD8740EB-2CB0-4D63-94DF-F37BDB4A1494,NULL,NULL,NULL,30.0000,30.00,Ehtyl hydrogen phosphonate, aluminium salt; Aluminium tris-O-ethyl phosphonate,E29A1B47-7FBD-4B7A-8F39-9A4128F3A69B,002F5C84-8AAB-4284-839A-0F979550CD5F,070E4A43-E7D8-4469-A3E8-C26BF0DE46B9,CD8740EB-2CB0-4D63-94DF-F37BDB4A1494,Aluminiumfosetyl (Fosetyl-Al),NULL
98436732-A45B-4A43-A4D7-A0FA412DDCFA,NULL,98436732-A45B-4A43-A4D7-A0FA412DDCFA,NULL,NULL,NULL,NULL,NULL,Parasitische Schlupfwespen / hyménoptères parasites / imenotteri parassiti,E340BBE2-A65A-4FB4-9029-2033095A08CF,8A57674A-496A-43E5-9E13-9FEB03DBD229,07421AB3-F610-42C6-8DBC-768D016A7AB8,98436732-A45B-4A43-A4D7-A0FA412DDCFA,NULL,NULL
3F22C38A-8C59-4120-9D90-7F9148401FAD,NULL,3F22C38A-8C59-4120-9D90-7F9148401FAD,NULL,NULL,NULL,3.0000,3.00,r-2,c-4,c-6,c-8-tetramethyl-1,3,5,7-tetroxocane,9F7B5E3C-B2BC-441B-955C-62335A6A436A,34CDA556-62F3-449F-8B48-22888FA69E77,07481EB3-438B-4870-B41C-F5BB9C1880B6,3F22C38A-8C59-4120-9D90-7F9148401FAD,NULL,0
39AAAEF5-4EB9-45CB-91A1-996EEA1E7A38,NULL,39AAAEF5-4EB9-45CB-91A1-996EEA1E7A38,NULL,30.0000,30.00,3.0000,3.00,Bacillus thuringiensis var. tenebrionis,40815401-7664-42D9-BC15-ADD14F725313,3DD73DF0-9DAC-469C-9BFF-5CB56940E1A6,077739CF-19B7-4750-975D-042A5EE64ED8,39AAAEF5-4EB9-45CB-91A1-996EEA1E7A38,NULL,NULL
4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,NULL,NULL,1.0000,1.00,sodium ({[5-iodo-2-(methoxycarbonyl)phenyl]sulfonyl}carbamoyl)(4-methoxy-6-methyl-1,3,5-triazin-2-yl)azanide; sodium salt of methyl 4-iodo-2-[[[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]benzoate,1DBB4D5E-53EA-461A-8558-45032F7BE6F7,FF3881F7-EFD8-4D0F-B479-33707D8F8879,081173F2-04CF-4C40-9623-DEFB52137F2C,4033D4D8-787D-4EB2-BCC3-91F1EAFF22AC,NULL,0
5B9F51BC-DD74-4081-8B3F-297C8DE39E54,NULL,5B9F51BC-DD74-4081-8B3F-297C8DE39E54,NULL,NULL,NULL,3.0000,3.00,methyl-2-[(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl]-a-(methanesulfonamido)-p-toluate; methyl 2-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-4-[[(methylsulfonyl)amino]methyl]benzoate,CE3706C6-D845-4C50-9115-89950CF5EC62,29E2E104-E12B-4CCC-BC74-13F9050B0B87,081173F2-04CF-4C40-9623-DEFB52137F2C,5B9F51BC-DD74-4081-8B3F-297C8DE39E54,NULL,0
8FC288BA-62B5-48AF-81BC-67F7AA9B64B1,NULL,8FC288BA-62B5-48AF-81BC-67F7AA9B64B1,NULL,NULL,NULL,5.0000,5.00,3-(4,6-dimethoxypyrimidin-2-yl)-1-(N-methyl-N-methylsulfonyl-aminosulfonyl)urea; 1-(4,6-dimethoxypyrimidin-2-yl)-3-mesyl(methyl) sulfamoylurea,9846CD45-3B21-48EE-9E30-A65DFC1DF4AA,AB9B02C4-25D1-420D-87DA-3279090B1A93,081173F2-04CF-4C40-9623-DEFB52137F2C,8FC288BA-62B5-48AF-81BC-67F7AA9B64B1,NULL,0
303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,NULL,NULL,9.0000,9.00,diethyl (RS)-1-(2,4-dichlororphenyl)-5-methyl-2-pyrazoline-3,5-dicarboxylate,F36A4E13-A1C5-41E1-8506-79377439A155,C2C6C314-19FD-4F13-8AB9-239F2FE8EBD7,081173F2-04CF-4C40-9623-DEFB52137F2C,303BB4F3-A53B-495F-810D-6B806B31FD94,NULL,0
