NK_Codetable,NK_Indication,NK_Obligation,ObligationID
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,910819B5-9900-41EE-82EC-51EBDC1220FC,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,92285764-5F94-4FF0-A650-AF8B4BEBAFCE,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9240CC2B-B56F-446D-9524-F68DC9F66469,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,93638A65-633B-4ACC-895D-F8E76BE67BA5,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,93D6DC1F-A373-4A9E-A165-3B4680B7761B,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9439B717-FF86-4B86-8AD8-E42BFA5CBE33,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,949786C3-A6AC-4C86-B7B0-72736ED23701,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,94E86059-CF7A-4034-8DD5-B67FDBD0A37C,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,956B314C-F1D7-47D8-8FD2-FB86803FADEF,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,98BBEADB-7370-4358-8933-098E206384E6,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,99DC0BE5-B153-45B6-8AC0-F2F0F69C9241,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9A28F1AB-240A-4FB9-8D9E-3C7758CA1F6B,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9A408C95-223F-487D-8C41-B09BB9C64159,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9C987DD6-3AA8-4B39-93B9-E8E56AE7E3DE,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9CB00F71-3FCE-4DFC-B849-6FD7E1B5F100,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9D121656-557C-4901-BD2E-FAECC231157F,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9DA24D74-BF75-4C26-A14C-A84A0B058B89,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,9F5F9280-82F3-4A28-8AB0-94B607767B45,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A03600A6-2FC2-4FD0-B939-2E01ABFD9F2D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A1A89C5E-3430-42E1-8E84-4A1DD9A9356E,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A2C93818-0B99-49E4-ABCB-FD00C8390E86,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A2FB60D3-8E0C-4BFC-AE1B-B59864C54A72,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A38DD3FD-FB90-4128-A9AD-064947DF36AC,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A39EAFBD-3D61-4511-9B7B-14E2355D14F2,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A47F4C6E-B077-426F-8931-F41578AE2ED4,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A52DC37B-C010-4879-966E-3C0195E2F00B,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A5B3EC9C-4B5B-4AEC-97D5-2F8369253F9E,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A698B4B9-864E-48A4-9539-77234E2A3255,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,A853F1CD-69E5-47C6-8DB0-35FCBC2BC833,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,AD84123B-AF6E-4583-98B3-135A69412EF5,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B0FC522F-1924-4D00-A3F2-3C7C96CE014A,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B225AA53-4C5D-41A6-8BC9-FA795E0C6775,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B303B0C6-DAFC-4654-9130-19FDD11896B5,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B6360546-988E-4DF5-966F-506F0560352D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B69DE0D1-B41E-4B7D-A79F-C3AD1369DE71,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B860F205-5E63-44CF-B0BC-923273E9512F,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,B8FAFA09-00B5-4DFC-885B-CD7CBF9496CD,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,BA89F9BC-3DE2-4F82-B374-EF5C8F1B4868,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,BB49EA8C-F4C8-4562-931D-188561A7A155,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,BCF98C76-E2FC-4F83-B8A5-5F3A1297CE49,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,BEE4A6BF-6F88-4129-A7AB-AE9AF8DC8FA3,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C11BA47F-6A17-430A-BA24-0CE137EA7264,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C4E3F226-5CA0-484A-8C7F-A33C3C23F924,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C5027A23-0829-424F-AE66-E4E65203E3BB,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C55D9851-1C3B-4533-BE3E-9DFA253550D8,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C70936FC-6D73-4C63-ABD7-656C8046C821,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C83F9AD6-B979-4C3B-A17A-9835D0EA89C2,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,C8FE672F-EE13-473C-9A47-548AB40EC87D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,CA4108D4-9546-4FCD-87C1-35A691644CF0,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,CABCF52F-A6C6-48BA-B0BA-527DECDA5E99,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,CB9E6019-5359-4D39-846A-32F3C2F03334,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D0E740F0-1898-4B61-8537-69EA518B01C2,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D10050E8-EB81-4573-BCE8-445205FC403F,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D1E4921F-4E62-4191-B963-A954014A126C,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D3F9D251-CA56-4C19-9DD1-A2F2446C9AC6,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D54D19D8-BA66-4E18-AB39-CFACE31E4333,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D59CC40F-8759-4C63-8DA2-3F8916876778,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D62BBDB0-AEC5-44BA-9C0C-2C1F96CD94A6,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D7207C1E-797C-4456-B36E-FF7858478FEA,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,D7659469-F938-47BB-8F1F-A18F3DADFEC7,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,DA31E154-B684-4592-8D8C-7894B4B39594,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,DCB8ABF7-EAFC-470A-81E4-0D024E8E4A22,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,DCF11F68-901E-4E6D-99D3-D9363BD0BD15,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,DF74ED94-5DA0-4147-9165-3C685ABAB50A,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E0D1774F-9F77-4073-AD7E-E1B5A24E9D8C,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E4D0AD7E-2C80-40D7-B5A7-46F29DAF9E34,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E4E20057-B9FE-45B0-952C-65CBFAFF9812,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E6D928C6-0B52-41A5-ACE9-F6E0609A51AF,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E851AB6F-EBF2-4254-83BE-2F4EADA3130D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,E93A3C8B-BA3C-4A13-BDAC-ADBE55B6FA9D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EA0E289D-1563-4691-8AC7-79755D5C790C,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EA53DB38-3081-4D41-96CE-6DD67A1F4781,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EBB89604-244D-49B6-B8EF-5EAA38141B82,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EF3F0513-DE20-42E8-A89C-CD8FD0969C3E,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EF5B0FDD-386D-4839-B6BE-DCA6AA4B84B0,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,EFD2EB42-9FFE-45AF-9EB5-E7C61B312D04,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F071AB4A-29DA-4337-A2A3-044A600CF484,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F2C695D8-8CB8-4654-B677-C3E3BDDB0ABA,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F43BA5BA-B733-434D-853C-7D66EA749B1B,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F57979E4-A47F-429E-AE36-1F2B0AAE42B3,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F7226435-F0DE-48B4-B636-DBBB212BAFEB,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F82989A7-829B-4D89-BDCC-20B039B22B0D,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,F9A4BB5F-23AE-4504-88B8-98C2BF9099D5,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,FA24ED8C-AF98-481E-BBB2-7C1664ACC314,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,FCC7E6F1-9E77-476F-AC72-E25EEEDB7D53,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B36D1D-A61E-40BC-BB94-66A5D15BDC91,FFBD9D1C-BB4A-4A39-9289-A9AC47018FA9,B3D8109E-4579-48A0-9950-FCBC2B7A3431,12023
31B8E5A0-CC21-47BD-A3C1-027777061DBF,0CB1D014-F366-4CF7-870C-D3F4020F200E,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,17CD3C79-7AAE-42B2-8F64-FE6A8D9BD931,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,237D7BAA-727E-44AA-81C8-50C7FDA120FF,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,411F5E32-3796-4FC5-B6B6-02566842ACA3,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,4E493ECF-2645-4A67-8575-0A3DBD595E6A,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,5D11D7FD-0506-45FA-9EB6-C920E134CA15,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,BB987266-7CEB-4500-910B-E092D1516122,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,C8550701-E9E3-4845-83C0-60A3B126C71B,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31B8E5A0-CC21-47BD-A3C1-027777061DBF,EFDF720B-6DDA-4AC0-9219-3C354A7B21E8,3A8F7E4D-1275-465D-9EBE-C861B28A80CF,8299
31EF56BE-C393-4E6C-B01C-116279C5DA9F,02B06302-83C3-4FFA-90C3-3EFA9933A6CE,FC5E06CE-2887-4DC3-9A69-65247C310E44,15675
31EF56BE-C393-4E6C-B01C-116279C5DA9F,1AFDA045-B349-4B01-9454-1B3B938F666C,FC5E06CE-2887-4DC3-9A69-65247C310E44,15675
31EF56BE-C393-4E6C-B01C-116279C5DA9F,57947F41-BD1A-401E-B1D4-213A01A1B057,FC5E06CE-2887-4DC3-9A69-65247C310E44,15675
31EF56BE-C393-4E6C-B01C-116279C5DA9F,B25B08BA-0AA8-432B-9C9C-9D5C99A7B917,FC5E06CE-2887-4DC3-9A69-65247C310E44,15675
31FC4787-6150-4B4F-BBC2-B2B36996D25D,0AC90E29-B438-4826-BBE7-4115F28101A5,802DA359-F416-48A7-99F0-054FB4AA4491,15113
31FC4787-6150-4B4F-BBC2-B2B36996D25D,3DE5885D-28F1-43D7-A25C-E34920BC5EF9,802DA359-F416-48A7-99F0-054FB4AA4491,15113
31FC4787-6150-4B4F-BBC2-B2B36996D25D,E084DC14-F7FD-4525-8554-CFEF3C5B42FC,802DA359-F416-48A7-99F0-054FB4AA4491,15113
321A7AE7-90BA-416E-9FE2-D151CCFCB18E,C5EBA23E-FDF8-4083-BAFC-51B0BE89171F,4B11AF1B-044E-4408-A9CE-99C1B9C77892,12981
3246C61E-BB85-4759-BF18-608C9AE6BB42,291568E3-F25E-4853-A983-170671BA8434,7FEE6D25-3D7A-4D9F-A776-49BFFE22537D,14593
3246C61E-BB85-4759-BF18-608C9AE6BB42,DB510AFF-F754-4787-A6B2-B534D529F130,7FEE6D25-3D7A-4D9F-A776-49BFFE22537D,14593
327E9A2A-633E-4F20-8110-D64129332C35,7F0CDB32-A58F-4994-90B5-97DBEF6E4D60,A936094B-E3A1-406F-A0B2-D64143159C65,12720
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,23CB48E2-482F-41B6-B897-F5A222FF24F6,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,2829C47A-68BC-4474-AD89-83DB06F5F285,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,3D963F99-8DEE-4649-82A3-932372F7BC54,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,409730D3-E000-4A36-8CC7-DD8186D57E5D,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,4AED7F79-5D3E-446C-85A3-3F990DE848A9,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,58548075-B181-4838-BF99-6ECC22CB5982,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,5DE23574-C94B-47A9-8D51-57F374098D3A,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,5E13E419-E3D4-4DAB-99B6-3C94277A652B,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,624B1564-C012-4716-8054-094741EA0288,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,694DEF9B-9531-47BB-B694-72FAE2E13D21,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,6DE2D4BC-3ABF-4415-8B75-73678E9C4515,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,70AE4391-12EB-4564-82FC-A3EF1DA1D957,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,7182E2AC-FB56-42B4-BC8E-74D2A46C6C25,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,7D12CF85-C92D-432B-99DD-0D0338E24C0B,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,842D2BBF-39C3-4D31-AA1C-1DB48256367E,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,8FD7E73F-2072-4213-829A-A717DE5D7673,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,9E438EBC-D5D9-48AA-BF84-ABFE3F48086C,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,9ED865C8-5EE1-4F52-AD6D-F0DB89BE1463,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,ABDD7D11-2502-4A8A-ABE3-3058E1694C44,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,B95D90A4-ADC6-497C-8EF7-90C06AA97C05,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,C494EB48-23FF-4751-A720-FA83826900D7,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
3293ECD9-A47C-4A78-B437-1ACE31CA8B50,CECA3FA3-0B48-4F32-9710-2836E33B9C8A,76FDA1BA-AEA3-4DF8-8337-41489E3DECB4,9251
32D1B7C5-C45D-4BDA-98AF-E444C77DA9C7,06FF7751-2C9F-4D48-9974-04FA979B12C0,B585C345-0ED0-42CA-9756-83B5D775491A,9910
32D1B7C5-C45D-4BDA-98AF-E444C77DA9C7,23C1B781-4D33-4DD7-85B1-5C7CF2C5DAD6,B585C345-0ED0-42CA-9756-83B5D775491A,9910
32D1B7C5-C45D-4BDA-98AF-E444C77DA9C7,60279CC2-0DA6-4737-80DF-8CF657AFF1C4,B585C345-0ED0-42CA-9756-83B5D775491A,9910
32E85E8A-B0FD-4B4F-97CF-BBAB735039B4,5A33B0EA-871E-48B9-B399-77563CBB0167,6466C3E0-6054-4937-B3B5-FD65E17820F5,9695
32E85E8A-B0FD-4B4F-97CF-BBAB735039B4,5CAAEF2B-D1B0-4C16-AB0D-9B3835BC47E3,6466C3E0-6054-4937-B3B5-FD65E17820F5,9695
32F25528-B8E2-40FA-BD1A-62BAFEC39392,27293C7C-3A76-40FF-AE62-4ACE400CBBEE,524AF02D-4888-4F85-9533-F30B7BE658CA,13799
32F25528-B8E2-40FA-BD1A-62BAFEC39392,6BDC32A5-73BD-4438-B305-89CA05389946,524AF02D-4888-4F85-9533-F30B7BE658CA,13799
32F25528-B8E2-40FA-BD1A-62BAFEC39392,B6EB6702-02F0-4E75-B290-F4EB13752845,524AF02D-4888-4F85-9533-F30B7BE658CA,13799
32F25528-B8E2-40FA-BD1A-62BAFEC39392,DB601EAA-6912-48D5-B238-C7F65222843D,524AF02D-4888-4F85-9533-F30B7BE658CA,13799
33132C98-52F1-41E5-AC23-D9780F5DB4DA,2E1C976F-BBE6-48B7-8A35-499554856B54,C368AB7A-D027-4323-BDA0-C1C37CD3D8BF,9610
33132C98-52F1-41E5-AC23-D9780F5DB4DA,ECC3499B-6181-4485-8BC0-A5E1351B9088,C368AB7A-D027-4323-BDA0-C1C37CD3D8BF,9610
332CAB4D-C2C9-4556-9710-58136732FFD3,8E2D8581-ECE6-4890-985F-5725D2C6CDBC,6A29EEF8-6570-4C96-BCA6-D83B36B61BC6,15609
335C676E-17D2-4959-9712-0E6919D5C688,D78638B3-072A-4316-9FA5-B479F1F3D0CE,878E0EE9-F4D7-47F2-8B3D-D2716DB16B51,14338
335C676E-17D2-4959-9712-0E6919D5C688,F7DFE646-C81A-4914-8135-76AED8A20F81,878E0EE9-F4D7-47F2-8B3D-D2716DB16B51,14338
33A14BE2-4CFF-4F34-B386-A350FA098AE0,D35A2BEE-2ECF-431B-B614-B08BE06C77B4,172D9FAE-1565-49F7-BC1A-706AD987D4F5,12407
33AC3CC6-E601-494E-9C24-9C238C648A92,908C2E6F-2F98-4261-AB09-9B2CF12AF890,1EB55D51-67E1-4C6E-B797-17D42D2BBAF5,14830
33F8B610-EC2A-4CF0-B1E8-9704F00D8E92,D3F52E28-DE4E-4F97-BAEE-43A6968DFD0E,F18D51E2-86D9-43FB-94EE-47923B6D6DC4,14310
33F8B610-EC2A-4CF0-B1E8-9704F00D8E92,F7926D4A-0E2B-40C2-B084-4365CDD3E036,F18D51E2-86D9-43FB-94EE-47923B6D6DC4,14310
342E3967-BCA5-4C70-8327-81C60CA5629A,7ADB34F8-24F3-45BB-87EF-AE914B58982A,67073489-437B-4530-9AB5-7D4DCA47A328,13411
342E3967-BCA5-4C70-8327-81C60CA5629A,AD758B39-CB0C-43DF-A12D-7E80F1DDDED5,67073489-437B-4530-9AB5-7D4DCA47A328,13411
342E3967-BCA5-4C70-8327-81C60CA5629A,BE8376FC-2913-4583-B219-5EB22BB5BED1,67073489-437B-4530-9AB5-7D4DCA47A328,13411
34D72D69-055D-476F-94B9-A0DA2059D221,00927217-9ADE-4A0F-8A77-9E5CF904A105,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,1C708EF5-02CD-4958-BD90-72CA461A96FF,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,4CB4D085-E90A-4EE4-9B74-0B7522E50870,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,8870A509-C5A2-4770-BC66-3F01C69C95BE,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,98DC415C-9700-4A1B-9E0D-CF5EE12F3277,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,A40445BC-4CED-426A-8640-CB9AB4375EFA,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,ABBA10A4-B90B-4404-BCA5-A49211709A53,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,B8142744-6704-4693-A0B7-82CED7299887,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
34D72D69-055D-476F-94B9-A0DA2059D221,D5F077C3-FEC1-4EF0-90C3-ED36CADC3923,CFF09348-7D77-4262-AC1F-D1B97B6EAD13,14390
35834C11-1557-45C3-A294-E0BD7BAE96E2,181415BD-DA44-4272-B77B-84934FD4969C,0FCC3884-1F19-425C-B33B-4E7651F58498,14282
